query_id,domain,question_type,run,method,faithfulness,answer_relevancy,context_recall,context_precision
SEM_QA_0041,Semiconductors,single,3,w/o Structure,0.8912,0.8328,0.9832,0.8285
SEM_QA_0042,Semiconductors,multi,3,w/o Structure,0.9877,0.9718,0.9627,0.9619
SEM_QA_0043,Semiconductors,multi,3,w/o Structure,0.7811,0.9065,0.7151,0.7482
SEM_QA_0044,Semiconductors,multi,3,w/o Structure,0.6655,0.7485,0.7216,0.7052
SEM_QA_0045,Semiconductors,single,3,w/o Structure,0.8934,0.8771,0.9477,0.8847
SEM_QA_0046,Semiconductors,single,3,w/o Structure,0.7449,0.7808,0.8824,0.8162
SEM_QA_0047,Semiconductors,single,3,w/o Structure,0.9659,0.995,0.9268,0.9041
SEM_QA_0048,Semiconductors,multi,3,w/o Structure,0.8884,0.9003,0.8233,0.8703
SEM_QA_0049,Semiconductors,multi,3,w/o Structure,0.675,0.4898,0.5423,0.6512
SEM_QA_0050,Semiconductors,single,3,w/o Structure,0.6844,0.8146,0.7419,0.6877
SEM_QA_0051,Semiconductors,single,3,w/o Structure,0.8704,0.9154,0.9747,0.9483
SEM_QA_0052,Semiconductors,single,3,w/o Structure,0.9437,0.995,0.9946,0.9814
SEM_QA_0053,Semiconductors,single,3,w/o Structure,0.6831,0.7645,0.8045,0.7003
SEM_QA_0054,Semiconductors,single,3,w/o Structure,0.6994,0.6376,0.7311,0.6676
SEM_QA_0055,Semiconductors,multi,3,w/o Structure,0.6146,0.6135,0.5649,0.5924
SEM_QA_0056,Semiconductors,multi,3,w/o Structure,0.9729,0.995,0.96,0.9433
SEM_QA_0057,Semiconductors,multi,3,w/o Structure,0.833,0.7775,0.8176,0.7572
SEM_QA_0058,Semiconductors,multi,3,w/o Structure,0.9844,0.995,0.9946,0.995
SEM_QA_0059,Semiconductors,single,3,w/o Structure,0.7575,0.6515,0.7586,0.7428
SEM_QA_0060,Semiconductors,single,3,w/o Structure,0.8156,0.6342,0.81,0.744
SEM_QA_0061,Semiconductors,single,3,w/o Structure,0.9342,0.9917,0.9946,0.9682
SEM_QA_0062,Semiconductors,single,3,w/o Structure,0.9801,0.995,0.9535,0.8983
SEM_QA_0063,Semiconductors,multi,3,w/o Structure,0.9807,0.9879,0.9564,0.9357
SEM_QA_0064,Semiconductors,multi,3,w/o Structure,0.7066,0.8319,0.7555,0.7021
SEM_QA_0065,Semiconductors,single,3,w/o Structure,0.6578,0.6938,0.7746,0.8136
SEM_QA_0066,Semiconductors,multi,3,w/o Structure,0.8127,0.995,0.9491,0.9147
SEM_QA_0067,Semiconductors,single,3,w/o Structure,0.9601,0.9696,0.974,0.995
SEM_QA_0068,Semiconductors,multi,3,w/o Structure,0.9665,0.9749,0.9878,0.995
SEM_QA_0069,Semiconductors,multi,3,w/o Structure,0.8836,0.8164,0.7753,0.8337
SEM_QA_0070,Semiconductors,single,3,w/o Structure,0.995,0.995,0.9472,0.9511
SEM_QA_0071,Semiconductors,single,3,w/o Structure,0.9255,0.9528,0.9386,0.9386
SEM_QA_0072,Semiconductors,single,3,w/o Structure,0.8107,0.9091,0.8899,0.8169
SEM_QA_0073,Semiconductors,single,3,w/o Structure,0.992,0.995,0.9668,0.9697
SEM_QA_0074,Semiconductors,single,3,w/o Structure,0.9434,0.9328,0.9418,0.8645
SEM_QA_0075,Semiconductors,single,3,w/o Structure,0.8466,0.9927,0.9228,0.9133
SEM_QA_0076,Semiconductors,multi,3,w/o Structure,0.6828,0.7026,0.7809,0.775
SEM_QA_0077,Semiconductors,single,3,w/o Structure,0.9631,0.9018,0.9133,0.8431
SEM_QA_0078,Semiconductors,single,3,w/o Structure,0.9706,0.9786,0.9946,0.9717
SEM_QA_0079,Semiconductors,multi,3,w/o Structure,0.9748,0.8856,0.856,0.8062
SEM_QA_0080,Semiconductors,single,3,w/o Structure,0.9745,0.8964,0.9867,0.8155
SEM_QA_0081,Semiconductors,single,3,w/o Structure,0.9492,0.9284,0.9112,0.933
SEM_QA_0082,Semiconductors,single,3,w/o Structure,0.995,0.995,0.9609,0.995
SEM_QA_0083,Semiconductors,single,3,w/o Structure,0.6161,0.598,0.4888,0.5445
SEM_QA_0084,Semiconductors,multi,3,w/o Structure,0.8416,0.8649,0.9214,0.8646
SEM_QA_0085,Semiconductors,single,3,w/o Structure,0.995,0.995,0.9903,0.995
SEM_QA_0086,Semiconductors,multi,3,w/o Structure,0.6182,0.7317,0.8246,0.6646
SEM_QA_0087,Semiconductors,multi,3,w/o Structure,0.8594,0.9253,0.8423,0.8641
SEM_QA_0088,Semiconductors,single,3,w/o Structure,0.7959,0.8905,0.9339,0.8969
SEM_QA_0089,Semiconductors,single,3,w/o Structure,0.9018,0.8729,0.8684,0.935
SEM_QA_0090,Semiconductors,single,3,w/o Structure,0.8809,0.995,0.9753,0.9353
SEM_QA_0091,Semiconductors,single,3,w/o Structure,0.7086,0.5557,0.7187,0.7799
SEM_QA_0092,Semiconductors,single,3,w/o Structure,0.7917,0.8838,0.9097,0.7435
SEM_QA_0093,Semiconductors,single,3,w/o Structure,0.9862,0.995,0.9902,0.944
SEM_QA_0094,Semiconductors,single,3,w/o Structure,0.9569,0.995,0.9946,0.9751
SEM_QA_0095,Semiconductors,multi,3,w/o Structure,0.6893,0.7132,0.6224,0.7172
SEM_QA_0096,Semiconductors,multi,3,w/o Structure,0.995,0.9457,0.9863,0.9604
SEM_QA_0097,Semiconductors,single,3,w/o Structure,0.995,0.995,0.9946,0.9742
SEM_QA_0098,Semiconductors,single,3,w/o Structure,0.9651,0.995,0.9661,0.9264
SEM_QA_0099,Semiconductors,single,3,w/o Structure,0.995,0.9818,0.985,0.9408
SEM_QA_0100,Semiconductors,multi,3,w/o Structure,0.9138,0.9554,0.9176,0.8592
SEM_QA_0101,Semiconductors,single,3,w/o Structure,0.9509,0.9853,0.9492,0.9638
SEM_QA_0102,Semiconductors,single,3,w/o Structure,0.9267,0.9023,0.9356,0.9346
SEM_QA_0103,Semiconductors,multi,3,w/o Structure,0.9564,0.995,0.9946,0.995
SEM_QA_0104,Semiconductors,single,3,w/o Structure,0.823,0.7045,0.8028,0.7591
SEM_QA_0105,Semiconductors,multi,3,w/o Structure,0.7267,0.7596,0.8218,0.7878
SEM_QA_0106,Semiconductors,multi,3,w/o Structure,0.993,0.995,0.9778,0.9365
SEM_QA_0107,Semiconductors,single,3,w/o Structure,0.995,0.985,0.9603,0.9284
SEM_QA_0108,Semiconductors,multi,3,w/o Structure,0.6419,0.8045,0.7672,0.659
SEM_QA_0109,Semiconductors,single,3,w/o Structure,0.8999,0.9929,0.9519,0.9275
SEM_QA_0110,Semiconductors,multi,3,w/o Structure,0.5205,0.6619,0.7442,0.5848
SEM_QA_0111,Semiconductors,single,3,w/o Structure,0.9484,0.9662,0.9511,0.9799
SEM_QA_0112,Semiconductors,single,3,w/o Structure,0.907,0.9226,0.9561,0.8723
SEM_QA_0113,Semiconductors,single,3,w/o Structure,0.8114,0.9024,0.8081,0.6921
SEM_QA_0114,Semiconductors,single,3,w/o Structure,0.9691,0.9566,0.9366,0.9563
SEM_QA_0115,Semiconductors,multi,3,w/o Structure,0.8221,0.7412,0.6269,0.657
SEM_QA_0116,Semiconductors,single,3,w/o Structure,0.9871,0.995,0.9854,0.9425
SEM_QA_0117,Semiconductors,multi,3,w/o Structure,0.9518,0.9846,0.9824,0.9864
SEM_QA_0118,Semiconductors,single,3,w/o Structure,0.9654,0.9861,0.9752,0.9653
SEM_QA_0119,Semiconductors,single,3,w/o Structure,0.9921,0.9781,0.9946,0.9639
SEM_QA_0120,Semiconductors,single,3,w/o Structure,0.8369,0.8827,0.6882,0.7425
SEM_QA_0121,Semiconductors,single,3,w/o Structure,0.4082,0.5794,0.6233,0.648
SEM_QA_0122,Semiconductors,single,3,w/o Structure,0.8825,0.9908,0.9674,0.9253
SEM_QA_0123,Semiconductors,single,3,w/o Structure,0.9049,0.995,0.9471,0.995
SEM_QA_0124,Semiconductors,single,3,w/o Structure,0.9664,0.9034,0.8421,0.9148
SEM_QA_0125,Semiconductors,single,3,w/o Structure,0.9892,0.995,0.9667,0.9723
SEM_QA_0126,Semiconductors,multi,3,w/o Structure,0.9139,0.9377,0.9946,0.9018
BAT_QA_0001,Batteries,single,3,w/o Structure,0.7607,0.7456,0.757,0.7848
BAT_QA_0002,Batteries,single,3,w/o Structure,0.995,0.9945,0.9946,0.9896
BAT_QA_0003,Batteries,multi,3,w/o Structure,0.8789,0.995,0.9822,0.9338
BAT_QA_0004,Batteries,single,3,w/o Structure,0.7461,0.995,0.9421,0.9335
BAT_QA_0005,Batteries,single,3,w/o Structure,0.995,0.995,0.9946,0.995
BAT_QA_0006,Batteries,single,3,w/o Structure,0.9913,0.995,0.956,0.9681
BAT_QA_0007,Batteries,multi,3,w/o Structure,0.9831,0.9502,0.8881,0.9853
BAT_QA_0008,Batteries,single,3,w/o Structure,0.995,0.995,0.9946,0.9633
BAT_QA_0009,Batteries,single,3,w/o Structure,0.9276,0.9496,0.9824,0.908
BAT_QA_0010,Batteries,single,3,w/o Structure,0.995,0.9169,0.9884,0.9426
BAT_QA_0011,Batteries,single,3,w/o Structure,0.9689,0.8402,0.8591,0.9591
BAT_QA_0012,Batteries,single,3,w/o Structure,0.8052,0.898,0.8781,0.8392
BAT_QA_0013,Batteries,single,3,w/o Structure,0.9734,0.9805,0.9693,0.9664
BAT_QA_0014,Batteries,multi,3,w/o Structure,0.937,0.8873,0.9498,0.995
BAT_QA_0015,Batteries,multi,3,w/o Structure,0.995,0.995,0.9946,0.9803
BAT_QA_0016,Batteries,single,3,w/o Structure,0.6462,0.5055,0.5442,0.5552
BAT_QA_0017,Batteries,multi,3,w/o Structure,0.6771,0.8508,0.8375,0.8462
BAT_QA_0018,Batteries,single,3,w/o Structure,0.5542,0.4799,0.4692,0.4873
BAT_QA_0019,Batteries,single,3,w/o Structure,0.9054,0.896,0.9859,0.9183
BAT_QA_0020,Batteries,single,3,w/o Structure,0.311,0.3478,0.1782,0.2815
BAT_QA_0021,Batteries,single,3,w/o Structure,0.6474,0.6245,0.6473,0.7036
BAT_QA_0022,Batteries,multi,3,w/o Structure,0.639,0.7101,0.658,0.7567
BAT_QA_0023,Batteries,single,3,w/o Structure,0.9658,0.946,0.9946,0.9858
BAT_QA_0024,Batteries,single,3,w/o Structure,0.9065,0.9245,0.9643,0.9158
BAT_QA_0025,Batteries,single,3,w/o Structure,0.9337,0.9619,0.886,0.9701
BAT_QA_0026,Batteries,multi,3,w/o Structure,0.7314,0.7747,0.8142,0.7185
BAT_QA_0027,Batteries,single,3,w/o Structure,0.995,0.995,0.9946,0.995
BAT_QA_0028,Batteries,single,3,w/o Structure,0.9606,0.9803,0.9664,0.902
BAT_QA_0029,Batteries,single,3,w/o Structure,0.9623,0.995,0.9883,0.9585
BAT_QA_0030,Batteries,single,3,w/o Structure,0.995,0.9791,0.925,0.995
BAT_QA_0031,Batteries,multi,3,w/o Structure,0.9759,0.995,0.9668,0.9687
BAT_QA_0032,Batteries,multi,3,w/o Structure,0.9601,0.9264,0.9366,0.9822
BAT_QA_0033,Batteries,single,3,w/o Structure,0.995,0.995,0.9898,0.9552
BAT_QA_0034,Batteries,single,3,w/o Structure,0.9138,0.9302,0.7776,0.7782
BAT_QA_0035,Batteries,multi,3,w/o Structure,0.9259,0.995,0.9946,0.9494
BAT_QA_0036,Batteries,single,3,w/o Structure,0.9935,0.995,0.9704,0.995
BAT_QA_0037,Batteries,multi,3,w/o Structure,0.7521,0.7731,0.7719,0.7842
BAT_QA_0038,Batteries,single,3,w/o Structure,0.995,0.8615,0.8911,0.9473
BAT_QA_0039,Batteries,multi,3,w/o Structure,0.7157,0.691,0.7023,0.8101
BAT_QA_0040,Batteries,single,3,w/o Structure,0.995,0.9859,0.9694,0.9722
BAT_QA_0041,Batteries,single,3,w/o Structure,0.8245,0.6701,0.7418,0.7705
BAT_QA_0042,Batteries,multi,3,w/o Structure,0.8685,0.8944,0.9041,0.976
BAT_QA_0043,Batteries,single,3,w/o Structure,0.9437,0.995,0.9728,0.9686
BAT_QA_0044,Batteries,single,3,w/o Structure,0.9388,0.9395,0.8863,0.8172
BAT_QA_0045,Batteries,multi,3,w/o Structure,0.995,0.995,0.9684,0.9594
BAT_QA_0046,Batteries,multi,3,w/o Structure,0.6774,0.7126,0.7996,0.5178
BAT_QA_0047,Batteries,single,3,w/o Structure,0.905,0.8715,0.8734,0.8978
BAT_QA_0048,Batteries,single,3,w/o Structure,0.995,0.9295,0.926,0.8834
BAT_QA_0049,Batteries,single,3,w/o Structure,0.8372,0.8966,0.8266,0.8692
BAT_QA_0050,Batteries,single,3,w/o Structure,0.8434,0.793,0.7792,0.8024
BAT_QA_0051,Batteries,single,3,w/o Structure,0.835,0.7679,0.7013,0.6773
BAT_QA_0052,Batteries,single,3,w/o Structure,0.8357,0.7699,0.7036,0.6882
BAT_QA_0053,Batteries,single,3,w/o Structure,0.7321,0.8567,0.7403,0.8131
BAT_QA_0054,Batteries,single,3,w/o Structure,0.963,0.995,0.9946,0.9666
BAT_QA_0055,Batteries,single,3,w/o Structure,0.7504,0.684,0.8402,0.7814
BAT_QA_0056,Batteries,single,3,w/o Structure,0.9292,0.9299,0.965,0.8816
BAT_QA_0057,Batteries,multi,3,w/o Structure,0.9872,0.9753,0.9087,0.9301
BAT_QA_0058,Batteries,single,3,w/o Structure,0.9693,0.9887,0.8301,0.8577
BAT_QA_0059,Batteries,single,3,w/o Structure,0.995,0.995,0.9946,0.995
BAT_QA_0060,Batteries,multi,3,w/o Structure,0.7082,0.6542,0.7376,0.7501
BAT_QA_0061,Batteries,single,3,w/o Structure,0.6765,0.686,0.7767,0.7465
BAT_QA_0062,Batteries,multi,3,w/o Structure,0.6408,0.5002,0.7292,0.6145
BAT_QA_0063,Batteries,single,3,w/o Structure,0.9879,0.995,0.8576,0.9374
BAT_QA_0064,Batteries,single,3,w/o Structure,0.966,0.995,0.9774,0.9553
BAT_QA_0065,Batteries,single,3,w/o Structure,0.995,0.995,0.974,0.9622
BAT_QA_0066,Batteries,single,3,w/o Structure,0.7229,0.6593,0.7119,0.6762
BAT_QA_0067,Batteries,single,3,w/o Structure,0.773,0.8393,0.7526,0.8174
BAT_QA_0068,Batteries,multi,3,w/o Structure,0.953,0.829,0.9746,0.8903
BAT_QA_0069,Batteries,single,3,w/o Structure,0.7156,0.6349,0.672,0.6591
BAT_QA_0070,Batteries,multi,3,w/o Structure,0.9218,0.885,0.9946,0.9463
BAT_QA_0071,Batteries,single,3,w/o Structure,0.9847,0.8242,0.8399,0.8925
BAT_QA_0072,Batteries,multi,3,w/o Structure,0.9698,0.916,0.9347,0.9364
BAT_QA_0073,Batteries,single,3,w/o Structure,0.995,0.995,0.9758,0.9716
BAT_QA_0074,Batteries,multi,3,w/o Structure,0.6589,0.6168,0.6358,0.6344
BAT_QA_0075,Batteries,single,3,w/o Structure,0.995,0.995,0.9946,0.9797
BAT_QA_0076,Batteries,multi,3,w/o Structure,0.7492,0.777,0.8007,0.6989
BAT_QA_0077,Batteries,single,3,w/o Structure,0.9946,0.995,0.9946,0.9678
BAT_QA_0078,Batteries,single,3,w/o Structure,0.8957,0.9034,0.9876,0.9358
BAT_QA_0079,Batteries,multi,3,w/o Structure,0.8277,0.7529,0.7553,0.6627
BAT_QA_0080,Batteries,single,3,w/o Structure,0.9657,0.995,0.9702,0.9527
BAT_QA_0081,Batteries,single,3,w/o Structure,0.9468,0.8947,0.8671,0.9248
BAT_QA_0082,Batteries,multi,3,w/o Structure,0.9472,0.8943,0.9946,0.9566
BAT_QA_0083,Batteries,single,3,w/o Structure,0.5214,0.6942,0.8329,0.6999
BAT_QA_0084,Batteries,single,3,w/o Structure,0.8844,0.8982,0.9475,0.9127
BAT_QA_0085,Batteries,multi,3,w/o Structure,0.7526,0.5492,0.623,0.667
BAT_QA_0086,Batteries,multi,3,w/o Structure,0.8543,0.9219,0.8775,0.8571
BAT_QA_0087,Batteries,single,3,w/o Structure,0.9916,0.995,0.9946,0.9895
BAT_QA_0088,Batteries,single,3,w/o Structure,0.8328,0.7766,0.7569,0.779
BAT_QA_0089,Batteries,single,3,w/o Structure,0.9688,0.995,0.9946,0.9588
BAT_QA_0090,Batteries,single,3,w/o Structure,0.9384,0.9256,0.9914,0.9299
BAT_QA_0091,Batteries,single,3,w/o Structure,0.995,0.995,0.9863,0.9851
BAT_QA_0092,Batteries,single,3,w/o Structure,0.7489,0.8372,0.7512,0.7833
BAT_QA_0093,Batteries,single,3,w/o Structure,0.839,0.7895,0.7431,0.8723
BAT_QA_0094,Batteries,single,3,w/o Structure,0.7449,0.6822,0.6524,0.7065
BAT_QA_0095,Batteries,single,3,w/o Structure,0.9928,0.995,0.8064,0.9277
BAT_QA_0096,Batteries,single,3,w/o Structure,0.995,0.995,0.9589,0.9763
BAT_QA_0097,Batteries,multi,3,w/o Structure,0.7734,0.5465,0.6623,0.744
BAT_QA_0098,Batteries,multi,3,w/o Structure,0.7658,0.6793,0.7757,0.7293
BAT_QA_0099,Batteries,single,3,w/o Structure,0.8183,0.7767,0.9007,0.8529
BAT_QA_0100,Batteries,multi,3,w/o Structure,0.9732,0.9243,0.9513,0.8753
BAT_QA_0101,Batteries,single,3,w/o Structure,0.925,0.9603,0.9925,0.8533
BAT_QA_0102,Batteries,multi,3,w/o Structure,0.9347,0.87,0.8589,0.9267
BAT_QA_0103,Batteries,single,3,w/o Structure,0.955,0.9092,0.9409,0.969
BAT_QA_0104,Batteries,multi,3,w/o Structure,0.7263,0.8368,0.7715,0.8696
BAT_QA_0105,Batteries,single,3,w/o Structure,0.8512,0.8027,0.7877,0.8179
BAT_QA_0106,Batteries,multi,3,w/o Structure,0.8525,0.8492,0.8808,0.8173
BAT_QA_0107,Batteries,multi,3,w/o Structure,0.7855,0.7667,0.8057,0.8791
BAT_QA_0108,Batteries,single,3,w/o Structure,0.9583,0.8674,0.8423,0.7952
BAT_QA_0109,Batteries,single,3,w/o Structure,0.8248,0.7884,0.6989,0.8349
BAT_QA_0110,Batteries,single,3,w/o Structure,0.9217,0.7982,0.8722,0.847
BAT_QA_0111,Batteries,multi,3,w/o Structure,0.995,0.995,0.9698,0.9588
BAT_QA_0112,Batteries,single,3,w/o Structure,0.9853,0.9841,0.982,0.9418
BAT_QA_0113,Batteries,multi,3,w/o Structure,0.9145,0.8379,0.9946,0.9194
BAT_QA_0114,Batteries,multi,3,w/o Structure,0.7761,0.7394,0.7728,0.6384
BAT_QA_0115,Batteries,multi,3,w/o Structure,0.956,0.995,0.9773,0.9422
BAT_QA_0116,Batteries,single,3,w/o Structure,0.9346,0.995,0.9929,0.9203
BAT_QA_0117,Batteries,multi,3,w/o Structure,0.6703,0.6933,0.8024,0.7288
BAT_QA_0118,Batteries,single,3,w/o Structure,0.9056,0.8201,0.8542,0.8528
BAT_QA_0119,Batteries,single,3,w/o Structure,0.7,0.6719,0.6429,0.5647
BAT_QA_0120,Batteries,single,3,w/o Structure,0.898,0.9408,0.8246,0.8643
BAT_QA_0121,Batteries,single,3,w/o Structure,0.9119,0.8073,0.8459,0.8834
BAT_QA_0122,Batteries,single,3,w/o Structure,0.924,0.937,0.9575,0.9587
BAT_QA_0123,Batteries,single,3,w/o Structure,0.982,0.995,0.9265,0.9286
BAT_QA_0124,Batteries,single,3,w/o Structure,0.7316,0.6834,0.6739,0.7073
SUP_QA_0001,Superalloys,single,1,w/o Multimodal,0.835,0.7926,0.7542,0.88
SUP_QA_0002,Superalloys,multi,1,w/o Multimodal,0.9808,0.9891,0.9623,0.9302
SUP_QA_0003,Superalloys,multi,1,w/o Multimodal,0.7693,0.6573,0.68,0.7494
SUP_QA_0004,Superalloys,multi,1,w/o Multimodal,0.6302,0.7294,0.8149,0.8942
SUP_QA_0005,Superalloys,single,1,w/o Multimodal,0.6668,0.6405,0.6627,0.7348
SUP_QA_0006,Superalloys,single,1,w/o Multimodal,0.9796,0.9833,0.8037,0.9874
SUP_QA_0007,Superalloys,single,1,w/o Multimodal,0.9769,0.9891,0.9588,0.9361
SUP_QA_0008,Superalloys,single,1,w/o Multimodal,0.995,0.9366,0.9673,0.9619
SUP_QA_0009,Superalloys,single,1,w/o Multimodal,0.995,0.9891,0.9359,0.9399
SUP_QA_0010,Superalloys,single,1,w/o Multimodal,0.8379,0.8694,0.9314,0.9479
SUP_QA_0011,Superalloys,single,1,w/o Multimodal,0.995,0.8275,0.9389,0.8609
SUP_QA_0012,Superalloys,single,1,w/o Multimodal,0.8227,0.7812,0.817,0.8798
SUP_QA_0013,Superalloys,multi,1,w/o Multimodal,0.8118,0.6816,0.7636,0.7774
SUP_QA_0014,Superalloys,single,1,w/o Multimodal,0.8861,0.7336,0.9131,0.8663
SUP_QA_0015,Superalloys,single,1,w/o Multimodal,0.947,0.8654,0.8865,0.9678
SUP_QA_0016,Superalloys,single,1,w/o Multimodal,0.8881,0.7475,0.7495,0.8803
SUP_QA_0017,Superalloys,single,1,w/o Multimodal,0.995,0.962,0.9582,0.9682
SUP_QA_0018,Superalloys,single,1,w/o Multimodal,0.9946,0.9613,0.9167,0.9591
SUP_QA_0019,Superalloys,single,1,w/o Multimodal,0.9684,0.9774,0.9541,0.9867
SUP_QA_0020,Superalloys,single,1,w/o Multimodal,0.995,0.9624,0.9323,0.9874
SUP_QA_0021,Superalloys,multi,1,w/o Multimodal,0.9508,0.9866,0.9366,0.9841
SUP_QA_0022,Superalloys,single,1,w/o Multimodal,0.9013,0.7905,0.7838,0.8761
SUP_QA_0023,Superalloys,single,1,w/o Multimodal,0.9297,0.9824,0.924,0.9253
SUP_QA_0024,Superalloys,single,1,w/o Multimodal,0.8364,0.8239,0.889,0.954
SUP_QA_0025,Superalloys,single,1,w/o Multimodal,0.8808,0.9621,0.9436,0.9874
SUP_QA_0026,Superalloys,single,1,w/o Multimodal,0.927,0.957,0.9892,0.986
SUP_QA_0027,Superalloys,multi,1,w/o Multimodal,0.6706,0.6475,0.7322,0.6589
SUP_QA_0028,Superalloys,multi,1,w/o Multimodal,0.9847,0.9467,0.9182,0.9371
SUP_QA_0029,Superalloys,single,1,w/o Multimodal,0.8603,0.8235,0.9073,0.8798
SUP_QA_0030,Superalloys,multi,1,w/o Multimodal,0.7551,0.6934,0.6604,0.8054
SUP_QA_0031,Superalloys,single,1,w/o Multimodal,0.9854,0.9891,0.9478,0.9874
SUP_QA_0032,Superalloys,single,1,w/o Multimodal,0.8352,0.704,0.8878,0.9481
SUP_QA_0033,Superalloys,single,1,w/o Multimodal,0.8337,0.7267,0.8755,0.8879
SUP_QA_0034,Superalloys,multi,1,w/o Multimodal,0.995,0.9495,0.7144,0.9508
SUP_QA_0035,Superalloys,single,1,w/o Multimodal,0.9682,0.9481,0.974,0.9744
SUP_QA_0036,Superalloys,single,1,w/o Multimodal,0.9734,0.9593,0.9601,0.9657
SUP_QA_0037,Superalloys,single,1,w/o Multimodal,0.9331,0.9487,0.937,0.9874
SUP_QA_0038,Superalloys,single,1,w/o Multimodal,0.9835,0.9891,0.9893,0.9344
SUP_QA_0039,Superalloys,single,1,w/o Multimodal,0.995,0.743,0.8097,0.921
SUP_QA_0040,Superalloys,multi,1,w/o Multimodal,0.981,0.9891,0.9145,0.9566
SUP_QA_0041,Superalloys,single,1,w/o Multimodal,0.995,0.9891,0.9574,0.9539
SUP_QA_0042,Superalloys,single,1,w/o Multimodal,0.9602,0.9325,0.9347,0.9874
SUP_QA_0043,Superalloys,single,1,w/o Multimodal,0.8081,0.704,0.731,0.9346
SUP_QA_0044,Superalloys,multi,1,w/o Multimodal,0.9541,0.7868,0.8464,0.9525
SUP_QA_0045,Superalloys,single,1,w/o Multimodal,0.7783,0.7257,0.729,0.8387
SUP_QA_0046,Superalloys,single,1,w/o Multimodal,0.6594,0.5443,0.5651,0.7128
SUP_QA_0047,Superalloys,multi,1,w/o Multimodal,0.9076,0.8006,0.8655,0.9219
SUP_QA_0048,Superalloys,single,1,w/o Multimodal,0.9669,0.9392,0.9654,0.9869
SUP_QA_0049,Superalloys,multi,1,w/o Multimodal,0.7696,0.7688,0.887,0.8604
SUP_QA_0050,Superalloys,single,1,w/o Multimodal,0.9572,0.9002,0.9518,0.9736
SUP_QA_0051,Superalloys,single,1,w/o Multimodal,0.9922,0.9544,0.9339,0.9511
SUP_QA_0052,Superalloys,single,1,w/o Multimodal,0.8335,0.788,0.7339,0.8978
SUP_QA_0053,Superalloys,single,1,w/o Multimodal,0.9093,0.725,0.8496,0.9577
SUP_QA_0054,Superalloys,multi,1,w/o Multimodal,0.9339,0.8738,0.8988,0.9785
SUP_QA_0055,Superalloys,single,1,w/o Multimodal,0.8099,0.7201,0.779,0.8847
SUP_QA_0056,Superalloys,single,1,w/o Multimodal,0.851,0.8482,0.9037,0.8664
SUP_QA_0057,Superalloys,single,1,w/o Multimodal,0.8298,0.8707,0.8021,0.8773
SUP_QA_0058,Superalloys,single,1,w/o Multimodal,0.8394,0.8574,0.8165,0.9532
SUP_QA_0059,Superalloys,single,1,w/o Multimodal,0.9369,0.952,0.9401,0.9048
SUP_QA_0060,Superalloys,single,1,w/o Multimodal,0.6975,0.5506,0.6873,0.6973
SUP_QA_0061,Superalloys,single,1,w/o Multimodal,0.7869,0.8554,0.9222,0.8616
SUP_QA_0062,Superalloys,multi,1,w/o Multimodal,0.5361,0.4168,0.5633,0.6706
SUP_QA_0063,Superalloys,single,1,w/o Multimodal,0.9767,0.9703,0.952,0.9496
SUP_QA_0064,Superalloys,multi,1,w/o Multimodal,0.9853,0.9669,0.9893,0.9731
SUP_QA_0065,Superalloys,single,1,w/o Multimodal,0.995,0.9668,0.9688,0.963
SUP_QA_0066,Superalloys,single,1,w/o Multimodal,0.9801,0.9391,0.9182,0.9187
SUP_QA_0067,Superalloys,multi,1,w/o Multimodal,0.9184,0.7278,0.8619,0.9179
SUP_QA_0068,Superalloys,single,1,w/o Multimodal,0.9782,0.9711,0.9804,0.9623
SUP_QA_0069,Superalloys,single,1,w/o Multimodal,0.8543,0.8224,0.8637,0.8653
SUP_QA_0070,Superalloys,multi,1,w/o Multimodal,0.7512,0.6768,0.8001,0.8253
SUP_QA_0071,Superalloys,single,1,w/o Multimodal,0.9304,0.7142,0.8465,0.9378
SUP_QA_0072,Superalloys,multi,1,w/o Multimodal,0.9066,0.7942,0.9527,0.9389
SUP_QA_0073,Superalloys,multi,1,w/o Multimodal,0.6071,0.5227,0.4942,0.6611
SUP_QA_0074,Superalloys,multi,1,w/o Multimodal,0.95,0.8555,0.907,0.9779
SUP_QA_0075,Superalloys,single,1,w/o Multimodal,0.9271,0.8429,0.9187,0.9124
SUP_QA_0076,Superalloys,single,1,w/o Multimodal,0.8731,0.7948,0.8175,0.9257
SUP_QA_0077,Superalloys,multi,1,w/o Multimodal,0.995,0.9881,0.9391,0.9874
SUP_QA_0078,Superalloys,single,1,w/o Multimodal,0.5526,0.5182,0.5443,0.6063
SUP_QA_0079,Superalloys,single,1,w/o Multimodal,0.9604,0.8333,0.9893,0.9685
SUP_QA_0080,Superalloys,multi,1,w/o Multimodal,0.926,0.9401,0.9659,0.9874
SUP_QA_0081,Superalloys,multi,1,w/o Multimodal,0.7719,0.6704,0.7865,0.8137
SUP_QA_0082,Superalloys,multi,1,w/o Multimodal,0.9813,0.9891,0.9799,0.9874
SUP_QA_0083,Superalloys,single,1,w/o Multimodal,0.674,0.5819,0.7083,0.5349
SUP_QA_0084,Superalloys,single,1,w/o Multimodal,0.9685,0.9628,0.8882,0.9346
SUP_QA_0085,Superalloys,single,1,w/o Multimodal,0.995,0.9891,0.9851,0.9824
SUP_QA_0086,Superalloys,single,1,w/o Multimodal,0.9678,0.9891,0.9799,0.9696
