query_id,domain,question_type,run,method,gold_count,tp,fp,fn,predicted_count,precision,recall,f1
SEM_EXT_0183,Semiconductors,single,3,w/o Structure,15,12,3,3,15,0.8,0.8,0.8
SEM_EXT_0184,Semiconductors,multi,3,w/o Structure,20,0,0,20,0,0.0,0.0,0.0
SEM_EXT_0185,Semiconductors,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
SEM_EXT_0186,Semiconductors,single,3,w/o Structure,8,8,0,0,8,1.0,1.0,1.0
SEM_EXT_0187,Semiconductors,single,3,w/o Structure,7,5,2,2,7,0.71,0.71,0.71
SEM_EXT_0188,Semiconductors,single,3,w/o Structure,7,7,1,0,8,0.88,1.0,0.94
SEM_EXT_0189,Semiconductors,single,3,w/o Structure,6,6,0,0,6,1.0,1.0,1.0
SEM_EXT_0190,Semiconductors,single,3,w/o Structure,7,7,1,0,8,0.88,1.0,0.94
SEM_EXT_0191,Semiconductors,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
SEM_EXT_0192,Semiconductors,single,3,w/o Structure,15,12,1,3,13,0.92,0.8,0.86
SEM_EXT_0193,Semiconductors,single,3,w/o Structure,10,7,1,3,8,0.88,0.7,0.78
SEM_EXT_0194,Semiconductors,single,3,w/o Structure,6,6,0,0,6,1.0,1.0,1.0
SEM_EXT_0195,Semiconductors,single,3,w/o Structure,10,9,0,1,9,1.0,0.9,0.95
SEM_EXT_0196,Semiconductors,single,3,w/o Structure,11,8,3,3,11,0.73,0.73,0.73
SEM_EXT_0197,Semiconductors,single,3,w/o Structure,8,7,0,1,7,1.0,0.88,0.94
SEM_EXT_0198,Semiconductors,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
BAT_EXT_0001,Batteries,single,3,w/o Structure,8,7,1,1,8,0.88,0.88,0.88
BAT_EXT_0002,Batteries,single,3,w/o Structure,11,11,2,0,13,0.85,1.0,0.92
BAT_EXT_0003,Batteries,single,3,w/o Structure,12,9,2,3,11,0.82,0.75,0.78
BAT_EXT_0004,Batteries,single,3,w/o Structure,10,9,2,1,11,0.82,0.9,0.86
BAT_EXT_0005,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0006,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0007,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0008,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0009,Batteries,single,3,w/o Structure,7,6,0,1,6,1.0,0.86,0.92
BAT_EXT_0010,Batteries,single,3,w/o Structure,9,8,0,1,8,1.0,0.89,0.94
BAT_EXT_0011,Batteries,single,3,w/o Structure,10,9,1,1,10,0.9,0.9,0.9
BAT_EXT_0012,Batteries,single,3,w/o Structure,6,6,2,0,8,0.75,1.0,0.86
BAT_EXT_0013,Batteries,single,3,w/o Structure,8,8,0,0,8,1.0,1.0,1.0
BAT_EXT_0014,Batteries,single,3,w/o Structure,9,0,2,9,2,0.0,0.0,0.0
BAT_EXT_0015,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0016,Batteries,multi,3,w/o Structure,18,13,4,5,17,0.76,0.72,0.74
BAT_EXT_0017,Batteries,single,3,w/o Structure,9,9,1,0,10,0.9,1.0,0.95
BAT_EXT_0018,Batteries,single,3,w/o Structure,11,10,4,1,14,0.71,0.91,0.8
BAT_EXT_0019,Batteries,multi,3,w/o Structure,22,15,6,7,21,0.71,0.68,0.69
BAT_EXT_0020,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0021,Batteries,single,3,w/o Structure,8,7,2,1,9,0.78,0.88,0.83
BAT_EXT_0022,Batteries,single,3,w/o Structure,12,12,0,0,12,1.0,1.0,1.0
BAT_EXT_0023,Batteries,single,3,w/o Structure,9,8,3,1,11,0.73,0.89,0.8
BAT_EXT_0024,Batteries,single,3,w/o Structure,6,5,2,1,7,0.71,0.83,0.77
BAT_EXT_0025,Batteries,single,3,w/o Structure,13,12,3,1,15,0.8,0.92,0.86
BAT_EXT_0026,Batteries,single,3,w/o Structure,11,10,1,1,11,0.91,0.91,0.91
BAT_EXT_0027,Batteries,single,3,w/o Structure,11,10,2,1,12,0.83,0.91,0.87
BAT_EXT_0028,Batteries,single,3,w/o Structure,11,11,0,0,11,1.0,1.0,1.0
BAT_EXT_0029,Batteries,single,3,w/o Structure,9,8,3,1,11,0.73,0.89,0.8
BAT_EXT_0030,Batteries,single,3,w/o Structure,7,6,1,1,7,0.86,0.86,0.86
BAT_EXT_0031,Batteries,single,3,w/o Structure,7,6,1,1,7,0.86,0.86,0.86
BAT_EXT_0032,Batteries,single,3,w/o Structure,12,11,0,1,11,1.0,0.92,0.96
BAT_EXT_0033,Batteries,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
BAT_EXT_0034,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0035,Batteries,single,3,w/o Structure,12,12,2,0,14,0.86,1.0,0.92
BAT_EXT_0036,Batteries,single,3,w/o Structure,7,5,1,2,6,0.83,0.71,0.77
BAT_EXT_0037,Batteries,single,3,w/o Structure,8,6,1,2,7,0.86,0.75,0.8
BAT_EXT_0038,Batteries,single,3,w/o Structure,12,11,2,1,13,0.85,0.92,0.88
BAT_EXT_0039,Batteries,single,3,w/o Structure,12,11,2,1,13,0.85,0.92,0.88
BAT_EXT_0040,Batteries,single,3,w/o Structure,6,5,2,1,7,0.71,0.83,0.77
BAT_EXT_0041,Batteries,single,3,w/o Structure,6,6,0,0,6,1.0,1.0,1.0
BAT_EXT_0042,Batteries,single,3,w/o Structure,11,11,1,0,12,0.92,1.0,0.96
BAT_EXT_0043,Batteries,single,3,w/o Structure,10,9,0,1,9,1.0,0.9,0.95
BAT_EXT_0044,Batteries,single,3,w/o Structure,10,8,1,2,9,0.89,0.8,0.84
BAT_EXT_0045,Batteries,single,3,w/o Structure,8,8,1,0,9,0.89,1.0,0.94
BAT_EXT_0046,Batteries,single,3,w/o Structure,11,8,2,3,10,0.8,0.73,0.76
BAT_EXT_0047,Batteries,single,3,w/o Structure,10,10,2,0,12,0.83,1.0,0.91
BAT_EXT_0048,Batteries,multi,3,w/o Structure,21,14,7,7,21,0.67,0.67,0.67
BAT_EXT_0049,Batteries,single,3,w/o Structure,12,11,2,1,13,0.85,0.92,0.88
BAT_EXT_0050,Batteries,multi,3,w/o Structure,33,26,0,7,26,1.0,0.79,0.88
BAT_EXT_0051,Batteries,single,3,w/o Structure,13,10,2,3,12,0.83,0.77,0.8
BAT_EXT_0052,Batteries,single,3,w/o Structure,11,11,1,0,12,0.92,1.0,0.96
BAT_EXT_0053,Batteries,single,3,w/o Structure,4,0,0,4,0,0.0,0.0,0.0
BAT_EXT_0054,Batteries,multi,3,w/o Structure,25,18,6,7,24,0.75,0.72,0.73
BAT_EXT_0055,Batteries,single,3,w/o Structure,8,6,1,2,7,0.86,0.75,0.8
BAT_EXT_0056,Batteries,single,3,w/o Structure,9,9,0,0,9,1.0,1.0,1.0
BAT_EXT_0057,Batteries,multi,3,w/o Structure,22,16,5,6,21,0.76,0.73,0.74
BAT_EXT_0058,Batteries,single,3,w/o Structure,9,9,2,0,11,0.82,1.0,0.9
BAT_EXT_0059,Batteries,single,3,w/o Structure,11,8,2,3,10,0.8,0.73,0.76
BAT_EXT_0060,Batteries,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
BAT_EXT_0061,Batteries,single,3,w/o Structure,12,11,0,1,11,1.0,0.92,0.96
BAT_EXT_0062,Batteries,multi,3,w/o Structure,27,19,10,8,29,0.66,0.7,0.68
BAT_EXT_0063,Batteries,single,3,w/o Structure,8,7,3,1,10,0.7,0.88,0.78
BAT_EXT_0064,Batteries,single,3,w/o Structure,6,6,3,0,9,0.67,1.0,0.8
BAT_EXT_0065,Batteries,single,3,w/o Structure,10,7,1,3,8,0.88,0.7,0.78
BAT_EXT_0066,Batteries,single,3,w/o Structure,8,8,0,0,8,1.0,1.0,1.0
BAT_EXT_0067,Batteries,single,3,w/o Structure,10,9,0,1,9,1.0,0.9,0.95
BAT_EXT_0068,Batteries,single,3,w/o Structure,9,8,1,1,9,0.89,0.89,0.89
BAT_EXT_0069,Batteries,single,3,w/o Structure,10,10,0,0,10,1.0,1.0,1.0
BAT_EXT_0070,Batteries,single,3,w/o Structure,10,8,1,2,9,0.89,0.8,0.84
BAT_EXT_0071,Batteries,single,3,w/o Structure,12,11,0,1,11,1.0,0.92,0.96
BAT_EXT_0072,Batteries,single,3,w/o Structure,12,9,3,3,12,0.75,0.75,0.75
BAT_EXT_0073,Batteries,single,3,w/o Structure,7,7,1,0,8,0.88,1.0,0.94
BAT_EXT_0074,Batteries,single,3,w/o Structure,13,10,2,3,12,0.83,0.77,0.8
BAT_EXT_0075,Batteries,single,3,w/o Structure,6,6,0,0,6,1.0,1.0,1.0
BAT_EXT_0076,Batteries,single,3,w/o Structure,8,7,4,1,11,0.64,0.88,0.74
BAT_EXT_0077,Batteries,single,3,w/o Structure,11,9,1,2,10,0.9,0.82,0.86
BAT_EXT_0078,Batteries,single,3,w/o Structure,8,7,2,1,9,0.78,0.88,0.83
BAT_EXT_0079,Batteries,single,3,w/o Structure,9,7,1,2,8,0.88,0.78,0.83
BAT_EXT_0080,Batteries,single,3,w/o Structure,8,8,1,0,9,0.89,1.0,0.94
BAT_EXT_0081,Batteries,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
BAT_EXT_0082,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0083,Batteries,single,3,w/o Structure,9,7,0,2,7,1.0,0.78,0.88
BAT_EXT_0084,Batteries,single,3,w/o Structure,8,6,1,2,7,0.86,0.75,0.8
BAT_EXT_0085,Batteries,single,3,w/o Structure,8,7,2,1,9,0.78,0.88,0.83
BAT_EXT_0086,Batteries,multi,3,w/o Structure,18,15,5,3,20,0.75,0.83,0.79
BAT_EXT_0087,Batteries,single,3,w/o Structure,9,7,1,2,8,0.88,0.78,0.83
BAT_EXT_0088,Batteries,single,3,w/o Structure,7,0,0,7,0,0.0,0.0,0.0
BAT_EXT_0089,Batteries,single,3,w/o Structure,10,8,2,2,10,0.8,0.8,0.8
BAT_EXT_0090,Batteries,single,3,w/o Structure,12,10,2,2,12,0.83,0.83,0.83
BAT_EXT_0091,Batteries,single,3,w/o Structure,7,6,2,1,8,0.75,0.86,0.8
BAT_EXT_0092,Batteries,single,3,w/o Structure,9,7,2,2,9,0.78,0.78,0.78
BAT_EXT_0093,Batteries,single,3,w/o Structure,12,12,0,0,12,1.0,1.0,1.0
BAT_EXT_0094,Batteries,single,3,w/o Structure,7,6,1,1,7,0.86,0.86,0.86
BAT_EXT_0095,Batteries,single,3,w/o Structure,9,6,3,3,9,0.67,0.67,0.67
BAT_EXT_0096,Batteries,single,3,w/o Structure,8,8,3,0,11,0.73,1.0,0.84
BAT_EXT_0097,Batteries,multi,3,w/o Structure,21,18,4,3,22,0.82,0.86,0.84
BAT_EXT_0098,Batteries,single,3,w/o Structure,7,6,3,1,9,0.67,0.86,0.75
BAT_EXT_0099,Batteries,single,3,w/o Structure,9,7,0,2,7,1.0,0.78,0.88
BAT_EXT_0100,Batteries,multi,3,w/o Structure,24,19,6,5,25,0.76,0.79,0.77
BAT_EXT_0101,Batteries,single,3,w/o Structure,12,12,1,0,13,0.92,1.0,0.96
BAT_EXT_0102,Batteries,single,3,w/o Structure,9,8,2,1,10,0.8,0.89,0.84
BAT_EXT_0103,Batteries,single,3,w/o Structure,7,5,1,2,6,0.83,0.71,0.77
BAT_EXT_0104,Batteries,single,3,w/o Structure,7,6,1,1,7,0.86,0.86,0.86
BAT_EXT_0105,Batteries,single,3,w/o Structure,6,6,2,0,8,0.75,1.0,0.86
BAT_EXT_0106,Batteries,single,3,w/o Structure,10,9,2,1,11,0.82,0.9,0.86
BAT_EXT_0107,Batteries,multi,3,w/o Structure,20,16,3,4,19,0.84,0.8,0.82
BAT_EXT_0108,Batteries,single,3,w/o Structure,12,10,2,2,12,0.83,0.83,0.83
BAT_EXT_0109,Batteries,single,3,w/o Structure,8,6,1,2,7,0.86,0.75,0.8
BAT_EXT_0110,Batteries,multi,3,w/o Structure,25,19,4,6,23,0.83,0.76,0.79
BAT_EXT_0111,Batteries,single,3,w/o Structure,10,9,2,1,11,0.82,0.9,0.86
BAT_EXT_0112,Batteries,single,3,w/o Structure,9,8,2,1,10,0.8,0.89,0.84
BAT_EXT_0113,Batteries,single,3,w/o Structure,8,8,0,0,8,1.0,1.0,1.0
BAT_EXT_0114,Batteries,single,3,w/o Structure,9,6,1,3,7,0.86,0.67,0.75
BAT_EXT_0115,Batteries,single,3,w/o Structure,10,9,1,1,10,0.9,0.9,0.9
BAT_EXT_0116,Batteries,single,3,w/o Structure,10,9,2,1,11,0.82,0.9,0.86
BAT_EXT_0117,Batteries,multi,3,w/o Structure,24,20,3,4,23,0.87,0.83,0.85
BAT_EXT_0118,Batteries,single,3,w/o Structure,11,11,0,0,11,1.0,1.0,1.0
BAT_EXT_0119,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0120,Batteries,multi,3,w/o Structure,22,21,1,1,22,0.95,0.95,0.95
BAT_EXT_0121,Batteries,single,3,w/o Structure,8,7,2,1,9,0.78,0.88,0.83
BAT_EXT_0122,Batteries,single,3,w/o Structure,9,9,1,0,10,0.9,1.0,0.95
BAT_EXT_0123,Batteries,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
BAT_EXT_0124,Batteries,single,3,w/o Structure,11,10,2,1,12,0.83,0.91,0.87
BAT_EXT_0125,Batteries,single,3,w/o Structure,9,8,2,1,10,0.8,0.89,0.84
BAT_EXT_0126,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0127,Batteries,single,3,w/o Structure,9,7,4,2,11,0.64,0.78,0.7
BAT_EXT_0128,Batteries,multi,3,w/o Structure,32,23,7,9,30,0.77,0.72,0.74
BAT_EXT_0129,Batteries,multi,3,w/o Structure,28,22,7,6,29,0.76,0.79,0.77
BAT_EXT_0130,Batteries,single,3,w/o Structure,12,11,2,1,13,0.85,0.92,0.88
BAT_EXT_0131,Batteries,single,3,w/o Structure,9,7,2,2,9,0.78,0.78,0.78
BAT_EXT_0132,Batteries,single,3,w/o Structure,9,7,2,2,9,0.78,0.78,0.78
BAT_EXT_0133,Batteries,single,3,w/o Structure,4,0,1,4,1,0.0,0.0,0.0
BAT_EXT_0134,Batteries,single,3,w/o Structure,7,6,1,1,7,0.86,0.86,0.86
BAT_EXT_0135,Batteries,single,3,w/o Structure,8,7,3,1,10,0.7,0.88,0.78
BAT_EXT_0136,Batteries,single,3,w/o Structure,7,7,0,0,7,1.0,1.0,1.0
BAT_EXT_0137,Batteries,single,3,w/o Structure,6,0,3,6,3,0.0,0.0,0.0
BAT_EXT_0138,Batteries,multi,3,w/o Structure,24,17,4,7,21,0.81,0.71,0.76
BAT_EXT_0139,Batteries,single,3,w/o Structure,9,8,1,1,9,0.89,0.89,0.89
BAT_EXT_0140,Batteries,single,3,w/o Structure,9,7,2,2,9,0.78,0.78,0.78
BAT_EXT_0141,Batteries,single,3,w/o Structure,14,12,3,2,15,0.8,0.86,0.83
BAT_EXT_0142,Batteries,single,3,w/o Structure,8,8,1,0,9,0.89,1.0,0.94
BAT_EXT_0143,Batteries,single,3,w/o Structure,9,6,3,3,9,0.67,0.67,0.67
BAT_EXT_0144,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0145,Batteries,single,3,w/o Structure,6,5,2,1,7,0.71,0.83,0.77
BAT_EXT_0146,Batteries,single,3,w/o Structure,11,8,4,3,12,0.67,0.73,0.7
BAT_EXT_0147,Batteries,single,3,w/o Structure,6,6,2,0,8,0.75,1.0,0.86
BAT_EXT_0148,Batteries,single,3,w/o Structure,7,5,2,2,7,0.71,0.71,0.71
BAT_EXT_0149,Batteries,single,3,w/o Structure,7,7,1,0,8,0.88,1.0,0.94
BAT_EXT_0150,Batteries,single,3,w/o Structure,12,10,2,2,12,0.83,0.83,0.83
BAT_EXT_0151,Batteries,single,3,w/o Structure,4,0,0,4,0,0.0,0.0,0.0
BAT_EXT_0152,Batteries,single,3,w/o Structure,12,10,3,2,13,0.77,0.83,0.8
BAT_EXT_0153,Batteries,single,3,w/o Structure,6,6,0,0,6,1.0,1.0,1.0
BAT_EXT_0154,Batteries,single,3,w/o Structure,6,5,2,1,7,0.71,0.83,0.77
BAT_EXT_0155,Batteries,single,3,w/o Structure,11,9,1,2,10,0.9,0.82,0.86
BAT_EXT_0156,Batteries,single,3,w/o Structure,6,4,2,2,6,0.67,0.67,0.67
BAT_EXT_0157,Batteries,multi,3,w/o Structure,24,17,5,7,22,0.77,0.71,0.74
BAT_EXT_0158,Batteries,single,3,w/o Structure,7,7,0,0,7,1.0,1.0,1.0
BAT_EXT_0159,Batteries,single,3,w/o Structure,11,9,2,2,11,0.82,0.82,0.82
BAT_EXT_0160,Batteries,single,3,w/o Structure,8,4,1,4,5,0.8,0.5,0.62
BAT_EXT_0161,Batteries,single,3,w/o Structure,10,7,3,3,10,0.7,0.7,0.7
BAT_EXT_0162,Batteries,single,3,w/o Structure,8,7,2,1,9,0.78,0.88,0.83
BAT_EXT_0163,Batteries,multi,3,w/o Structure,23,17,5,6,22,0.77,0.74,0.75
BAT_EXT_0164,Batteries,single,3,w/o Structure,11,9,2,2,11,0.82,0.82,0.82
BAT_EXT_0165,Batteries,single,3,w/o Structure,8,7,0,1,7,1.0,0.88,0.94
BAT_EXT_0166,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0167,Batteries,single,3,w/o Structure,9,8,2,1,10,0.8,0.89,0.84
BAT_EXT_0168,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0169,Batteries,multi,3,w/o Structure,25,21,4,4,25,0.84,0.84,0.84
BAT_EXT_0170,Batteries,single,3,w/o Structure,6,0,2,6,2,0.0,0.0,0.0
BAT_EXT_0171,Batteries,single,3,w/o Structure,10,8,2,2,10,0.8,0.8,0.8
BAT_EXT_0172,Batteries,multi,3,w/o Structure,26,19,9,7,28,0.68,0.73,0.7
BAT_EXT_0173,Batteries,single,3,w/o Structure,9,9,0,0,9,1.0,1.0,1.0
BAT_EXT_0174,Batteries,single,3,w/o Structure,11,11,1,0,12,0.92,1.0,0.96
BAT_EXT_0175,Batteries,single,3,w/o Structure,8,8,1,0,9,0.89,1.0,0.94
BAT_EXT_0176,Batteries,single,3,w/o Structure,12,11,3,1,14,0.79,0.92,0.85
BAT_EXT_0177,Batteries,single,3,w/o Structure,12,9,3,3,12,0.75,0.75,0.75
BAT_EXT_0178,Batteries,single,3,w/o Structure,6,6,1,0,7,0.86,1.0,0.92
BAT_EXT_0179,Batteries,single,3,w/o Structure,11,11,1,0,12,0.92,1.0,0.96
BAT_EXT_0180,Batteries,single,3,w/o Structure,12,11,3,1,14,0.79,0.92,0.85
BAT_EXT_0181,Batteries,multi,3,w/o Structure,22,19,5,3,24,0.79,0.86,0.82
BAT_EXT_0182,Batteries,single,3,w/o Structure,10,9,2,1,11,0.82,0.9,0.86
BAT_EXT_0183,Batteries,single,3,w/o Structure,9,9,1,0,10,0.9,1.0,0.95
BAT_EXT_0184,Batteries,single,3,w/o Structure,7,6,2,1,8,0.75,0.86,0.8
BAT_EXT_0185,Batteries,single,3,w/o Structure,10,10,2,0,12,0.83,1.0,0.91
BAT_EXT_0186,Batteries,single,3,w/o Structure,11,10,1,1,11,0.91,0.91,0.91
BAT_EXT_0187,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0188,Batteries,single,3,w/o Structure,7,6,1,1,7,0.86,0.86,0.86
BAT_EXT_0189,Batteries,single,3,w/o Structure,8,8,1,0,9,0.89,1.0,0.94
BAT_EXT_0190,Batteries,single,3,w/o Structure,8,6,4,2,10,0.6,0.75,0.67
BAT_EXT_0191,Batteries,single,3,w/o Structure,12,10,2,2,12,0.83,0.83,0.83
BAT_EXT_0192,Batteries,single,3,w/o Structure,12,11,1,1,12,0.92,0.92,0.92
BAT_EXT_0193,Batteries,single,3,w/o Structure,11,10,2,1,12,0.83,0.91,0.87
BAT_EXT_0194,Batteries,single,3,w/o Structure,6,5,1,1,6,0.83,0.83,0.83
BAT_EXT_0195,Batteries,single,3,w/o Structure,10,8,0,2,8,1.0,0.8,0.89
BAT_EXT_0196,Batteries,single,3,w/o Structure,11,10,2,1,12,0.83,0.91,0.87
BAT_EXT_0197,Batteries,single,3,w/o Structure,9,8,0,1,8,1.0,0.89,0.94
BAT_EXT_0198,Batteries,multi,3,w/o Structure,19,15,6,4,21,0.71,0.79,0.75
BAT_EXT_0199,Batteries,single,3,w/o Structure,11,9,4,2,13,0.69,0.82,0.75
BAT_EXT_0200,Batteries,single,3,w/o Structure,7,6,2,1,8,0.75,0.86,0.8
BAT_EXT_0201,Batteries,single,3,w/o Structure,10,10,1,0,11,0.91,1.0,0.95
BAT_EXT_0202,Batteries,single,3,w/o Structure,8,7,1,1,8,0.88,0.88,0.88
BAT_EXT_0203,Batteries,single,3,w/o Structure,12,11,3,1,14,0.79,0.92,0.85
BAT_EXT_0204,Batteries,single,3,w/o Structure,12,10,3,2,13,0.77,0.83,0.8
BAT_EXT_0205,Batteries,single,3,w/o Structure,6,6,0,0,6,1.0,1.0,1.0
BAT_EXT_0206,Batteries,single,3,w/o Structure,8,8,1,0,9,0.89,1.0,0.94
SUP_EXT_0001,Superalloys,single,1,w/o Multimodal,7,4,2,3,6,0.67,0.57,0.62
SUP_EXT_0002,Superalloys,single,1,w/o Multimodal,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0003,Superalloys,single,1,w/o Multimodal,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0004,Superalloys,single,1,w/o Multimodal,7,6,2,1,8,0.75,0.86,0.8
SUP_EXT_0005,Superalloys,multi,1,w/o Multimodal,35,20,11,15,31,0.65,0.57,0.61
SUP_EXT_0006,Superalloys,single,1,w/o Multimodal,9,0,3,9,3,0.0,0.0,0.0
SUP_EXT_0007,Superalloys,single,1,w/o Multimodal,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0008,Superalloys,single,1,w/o Multimodal,7,5,3,2,8,0.62,0.71,0.66
SUP_EXT_0009,Superalloys,single,1,w/o Multimodal,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0010,Superalloys,multi,1,w/o Multimodal,29,21,2,8,23,0.91,0.72,0.8
SUP_EXT_0011,Superalloys,single,1,w/o Multimodal,6,4,3,2,7,0.57,0.67,0.62
SUP_EXT_0012,Superalloys,single,1,w/o Multimodal,10,6,5,4,11,0.55,0.6,0.57
SUP_EXT_0013,Superalloys,single,1,w/o Multimodal,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0014,Superalloys,single,1,w/o Multimodal,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0015,Superalloys,single,1,w/o Multimodal,11,6,2,5,8,0.75,0.55,0.63
SUP_EXT_0016,Superalloys,single,1,w/o Multimodal,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0017,Superalloys,multi,1,w/o Multimodal,27,24,2,3,26,0.92,0.89,0.9
SUP_EXT_0018,Superalloys,single,1,w/o Multimodal,9,8,0,1,8,1.0,0.89,0.94
SUP_EXT_0019,Superalloys,single,1,w/o Multimodal,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0020,Superalloys,single,1,w/o Multimodal,12,9,1,3,10,0.9,0.75,0.82
SUP_EXT_0021,Superalloys,single,1,w/o Multimodal,9,7,2,2,9,0.78,0.78,0.78
SUP_EXT_0022,Superalloys,single,1,w/o Multimodal,9,7,1,2,8,0.88,0.78,0.83
SUP_EXT_0023,Superalloys,single,1,w/o Multimodal,11,9,5,2,14,0.64,0.82,0.72
SUP_EXT_0024,Superalloys,single,1,w/o Multimodal,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0025,Superalloys,single,1,w/o Multimodal,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0026,Superalloys,multi,1,w/o Multimodal,28,18,8,10,26,0.69,0.64,0.66
SUP_EXT_0027,Superalloys,single,1,w/o Multimodal,7,4,2,3,6,0.67,0.57,0.62
SUP_EXT_0028,Superalloys,multi,1,w/o Multimodal,38,29,6,9,35,0.83,0.76,0.79
SUP_EXT_0029,Superalloys,multi,1,w/o Multimodal,21,17,4,4,21,0.81,0.81,0.81
SUP_EXT_0030,Superalloys,single,1,w/o Multimodal,8,5,2,3,7,0.71,0.62,0.66
SUP_EXT_0031,Superalloys,single,1,w/o Multimodal,8,4,2,4,6,0.67,0.5,0.57
SUP_EXT_0032,Superalloys,single,1,w/o Multimodal,10,6,3,4,9,0.67,0.6,0.63
SUP_EXT_0033,Superalloys,multi,1,w/o Multimodal,21,14,8,7,22,0.64,0.67,0.65
SUP_EXT_0034,Superalloys,single,1,w/o Multimodal,4,0,3,4,3,0.0,0.0,0.0
SUP_EXT_0035,Superalloys,single,1,w/o Multimodal,10,7,2,3,9,0.78,0.7,0.74
SUP_EXT_0036,Superalloys,single,1,w/o Multimodal,7,0,3,7,3,0.0,0.0,0.0
SUP_EXT_0037,Superalloys,single,1,w/o Multimodal,7,6,2,1,8,0.75,0.86,0.8
SUP_EXT_0038,Superalloys,single,1,w/o Multimodal,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0039,Superalloys,single,1,w/o Multimodal,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0040,Superalloys,single,1,w/o Multimodal,7,0,0,7,0,0.0,0.0,0.0
SUP_EXT_0041,Superalloys,single,1,w/o Multimodal,12,9,1,3,10,0.9,0.75,0.82
SUP_EXT_0042,Superalloys,single,1,w/o Multimodal,10,7,4,3,11,0.64,0.7,0.67
SUP_EXT_0043,Superalloys,single,1,w/o Multimodal,7,5,2,2,7,0.71,0.71,0.71
SUP_EXT_0044,Superalloys,single,1,w/o Multimodal,6,3,2,3,5,0.6,0.5,0.55
SUP_EXT_0045,Superalloys,single,1,w/o Multimodal,6,5,2,1,7,0.71,0.83,0.77
SUP_EXT_0046,Superalloys,single,1,w/o Multimodal,8,0,2,8,2,0.0,0.0,0.0
SUP_EXT_0047,Superalloys,single,1,w/o Multimodal,9,6,4,3,10,0.6,0.67,0.63
SUP_EXT_0048,Superalloys,single,1,w/o Multimodal,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0049,Superalloys,single,1,w/o Multimodal,7,4,2,3,6,0.67,0.57,0.62
SUP_EXT_0050,Superalloys,single,1,w/o Multimodal,6,5,2,1,7,0.71,0.83,0.77
SUP_EXT_0051,Superalloys,single,1,w/o Multimodal,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0052,Superalloys,single,1,w/o Multimodal,11,7,3,4,10,0.7,0.64,0.67
SUP_EXT_0053,Superalloys,single,1,w/o Multimodal,6,5,2,1,7,0.71,0.83,0.77
SUP_EXT_0054,Superalloys,single,1,w/o Multimodal,11,8,1,3,9,0.89,0.73,0.8
SUP_EXT_0055,Superalloys,single,1,w/o Multimodal,15,11,2,4,13,0.85,0.73,0.79
SUP_EXT_0056,Superalloys,single,1,w/o Multimodal,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0057,Superalloys,single,1,w/o Multimodal,9,8,3,1,11,0.73,0.89,0.8
